Start_Lat,Start_Lng,Street,City,County,State,Country,Timezone,Airport_Code
36.774387,-120.721519,I-5 N,Firebaugh,Fresno,CA,US,US/Pacific,KMAE
38.570133,-121.383102,Watt Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.052467,-120.616997,Stallion Way,Angels Camp,Calaveras,CA,US,US/Pacific,KO22
37.66708,-122.39521,US-101 N,South San Francisco,San Mateo,CA,US,US/Pacific,KSFO
37.630177,-121.881088,I-680 N,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.661167,-121.906128,I-680 S,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.960316,-121.333748,I-5 S,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.56638,-122.041718,Nimitz Fwy S,Fremont,Alameda,CA,US,US/Pacific,KHWD
37.393188,-121.946777,Montague Expy,Santa Clara,Santa Clara,CA,US,US/Pacific,KSJC
38.128571,-121.58606,State Highway 12,Isleton,Sacramento,CA,US,US/Pacific,KSUU
38.247101,-120.706635,Lombardi Dr,Mokelumne Hill,Calaveras,CA,US,US/Pacific,KO22
37.772423,-122.406792,8th St,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.49625800000001,-122.23317,Bayshore Fwy S,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
37.644821,-122.09375,W Jackson St,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.51466,-121.93988799999998,Auto Mall Pkwy,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.469769,-123.014206,Highway 116,Monte Rio,Sonoma,CA,US,US/Pacific,KSTS
37.810501,-122.248596,Grand Ave,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.69670900000001,-121.45237,Front St,Rio Linda,Sacramento,CA,US,US/Pacific,KMCC
37.838181,-122.296638,I-80 W,Emeryville,Alameda,CA,US,US/Pacific,KOAK
38.277027,-121.541695,Vorden Rd,Walnut Grove,Sacramento,CA,US,US/Pacific,KSAC
37.810707,-122.197601,Joaquin Miller Rd,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.460377,-122.140938,Bayshore Fwy S,Palo Alto,San Mateo,CA,US,US/Pacific,KPAO
37.158798,-121.98263500000002,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,US,US/Pacific,KSJC
36.464996,-121.38768,El Camino Real S,Soledad,Monterey,CA,US,US/Pacific,KSNS
38.541199,-121.473938,CA-99 S,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.64138,-121.065575,Monte Verde Dr,El Dorado Hills,El Dorado,CA,US,US/Pacific,KMHR
38.571373,-121.515984,Capital City Fwy E,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
37.470501,-122.20208,8th Ave,Menlo Park,San Mateo,CA,US,US/Pacific,KPAO
37.403225,-122.026718,N Mathilda Ave,Sunnyvale,Santa Clara,CA,US,US/Pacific,KNUQ
37.294281,-121.938446,CA-17 S,Campbell,Santa Clara,CA,US,US/Pacific,KSJC
38.558609,-121.379501,S Watt Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
37.437992,-122.202538,Valparaiso Ave,Menlo Park,San Mateo,CA,US,US/Pacific,KPAO
37.251488,-121.838081,Norman Y Mineta Hwy,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.563396,-122.03798700000002,I-880 N,Newark,Alameda,CA,US,US/Pacific,KPAO
37.947643,-122.513016,US-101 N,Larkspur,Marin,CA,US,US/Pacific,KDVO
37.962135,-122.51001,US-101 N,San Rafael,Marin,CA,US,US/Pacific,KDVO
37.967953,-122.519905,US-101 S,San Rafael,Marin,CA,US,US/Pacific,KDVO
37.530804,-122.29771399999998,W 39th Ave,San Mateo,San Mateo,CA,US,US/Pacific,KSQL
38.257999,-122.062546,I-80 E,Fairfield,Solano,CA,US,US/Pacific,KSUU
37.701023,-121.921204,I-580 E,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
38.049892,-122.758965,Sir Francis Drake Blvd,Nicasio,Marin,CA,US,US/Pacific,KDVO
37.867275,-122.303802,I-580 W,Berkeley,Alameda,CA,US,US/Pacific,KOAK
37.701389,-121.887474,I-580 E,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.630623,-122.435043,Junipero Serra Fwy N,San Bruno,San Mateo,CA,US,US/Pacific,KSFO
38.34066,-123.04808,N Highway 1,Bodega Bay,Sonoma,CA,US,US/Pacific,KSTS
36.989204,-122.022141,CA-17 N,Santa Cruz,Santa Cruz,CA,US,US/Pacific,KWVI
38.655796,-121.533295,CA-99 S,Sacramento,Sacramento,CA,US,US/Pacific,KSMF
37.840397,-122.023911,Danville Blvd,Alamo,Contra Costa,CA,US,US/Pacific,KCCR
37.743294,-121.343498,I-5 N,Tracy,San Joaquin,CA,US,US/Pacific,KSCK
38.02101500000001,-121.329979,W Hammer Ln,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.82193400000001,-121.291641,I-5 N,Lathrop,San Joaquin,CA,US,US/Pacific,KSCK
37.752041,-121.467834,I-205 E,Tracy,San Joaquin,CA,US,US/Pacific,KLVK
37.554943,-121.916428,I-680 S,Fremont,Alameda,CA,US,US/Pacific,KNUQ
37.68528,-122.129913,Hesperian Blvd,San Lorenzo,Alameda,CA,US,US/Pacific,KHWD
37.771893,-122.156456,Keller Ave,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.419121,-121.959335,N 1st St,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.869522,-122.304764,Eastshore Fwy W,Berkeley,Alameda,CA,US,US/Pacific,KOAK
37.652134,-122.098732,I-880 N,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.690754,-122.092361,I-580 W,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.640194,-122.090424,I-880 N,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.27042,-121.947571,CA-17 S,Campbell,Santa Clara,CA,US,US/Pacific,KSJC
38.328682,-122.712646,Redwood Hwy S,Cotati,Sonoma,CA,US,US/Pacific,KO69
38.298443,-122.127007,Suisun Valley Rd,Fairfield,Solano,CA,US,US/Pacific,KAPC
38.314129,-122.735497,Stony Point Rd,Petaluma,Sonoma,CA,US,US/Pacific,KO69
37.747536,-122.420242,Valencia St,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
38.21431,-122.137764,I-680 N,Fairfield,Solano,CA,US,US/Pacific,KAPC
38.24052800000001,-122.090614,I-80 E,Fairfield,Solano,CA,US,US/Pacific,KAPC
38.493195,-122.787529,River Rd,Fulton,Sonoma,CA,US,US/Pacific,KSTS
37.022377,-121.566429,S Valley Fwy N,Gilroy,Santa Clara,CA,US,US/Pacific,KE16
38.361576,-121.969482,Allison Dr,Vacaville,Solano,CA,US,US/Pacific,KVCB
38.368801,-121.958611,I-80 E,Vacaville,Solano,CA,US,US/Pacific,KVCB
38.161751,-122.209831,I-80 E,Vallejo,Napa,CA,US,US/Pacific,KAPC
39.117805,-120.9496,State Highway 174,Colfax,Placer,CA,US,US/Pacific,KGOO
37.877399,-121.341644,Howard Rd,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.091572,-122.230301,I-80 E,Vallejo,Solano,CA,US,US/Pacific,KAPC
38.061611,-122.16616100000002,W 7th St,Benicia,Solano,CA,US,US/Pacific,KCCR
37.281792,-121.808235,US-101 N,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.731579,-122.423332,I-280 S,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.592278,-122.364479,US-101 N,Burlingame,San Mateo,CA,US,US/Pacific,KSFO
37.473282,-122.208946,Curtis Ave,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
37.475605,-122.188393,17th Ave,Menlo Park,San Mateo,CA,US,US/Pacific,KPAO
37.323597,-121.890251,I-280 S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.94365300000001,-121.741966,State Route 4,Brentwood,Contra Costa,CA,US,US/Pacific,KLVK
37.902588,-122.514198,Tiburon Blvd,Mill Valley,Marin,CA,US,US/Pacific,KDVO
37.897408,-122.311752,I-580 W,Richmond,Alameda,CA,US,US/Pacific,KCCR
37.962944,-122.054352,I-680 S,Pleasant Hill,Contra Costa,CA,US,US/Pacific,KCCR
38.145916,-122.110031,I-680 N,Fairfield,Solano,CA,US,US/Pacific,KAPC
37.69342,-122.391762,Bayshore Fwy S,Brisbane,San Mateo,CA,US,US/Pacific,KSFO
37.520306,-121.98381,Nimitz Fwy S,Fremont,Alameda,CA,US,US/Pacific,KPAO
37.323948,-121.892509,Sinclair Fwy N,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.739788,-121.361725,S Bird Rd,Tracy,San Joaquin,CA,US,US/Pacific,KSCK
38.157448,-121.261864,CA-99 S,Acampo,San Joaquin,CA,US,US/Pacific,KSCK
37.994217,-122.532051,N San Pedro Rd,San Rafael,Marin,CA,US,US/Pacific,KDVO
37.993839,-122.532051,US-101 S,San Rafael,Marin,CA,US,US/Pacific,KDVO
37.973145,-121.24733,CA-99 S,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.904812,-121.222191,Arch Rd,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.007431,-122.541946,US-101 S,San Rafael,Marin,CA,US,US/Pacific,KDVO
37.650105,-122.406868,S Airport Blvd,South San Francisco,San Mateo,CA,US,US/Pacific,KSFO
38.148804,-122.380699,Sears Point Rd,Vallejo,Solano,CA,US,US/Pacific,KAPC
37.851887,-122.025787,Alamo Ranch Rd,Alamo,Contra Costa,CA,US,US/Pacific,KCCR
37.806862,-121.990784,I-680 N,Danville,Contra Costa,CA,US,US/Pacific,KCCR
38.373062,-122.912117,Bohemian Hwy,Sebastopol,Sonoma,CA,US,US/Pacific,KSTS
38.150932,-122.566864,Redwood Hwy S,Novato,Marin,CA,US,US/Pacific,KDVO
37.258492,-122.122276,Highway 9,Los Gatos,Santa Cruz,CA,US,US/Pacific,KSJC
37.259731,-121.953011,CA-17 S,Campbell,Santa Clara,CA,US,US/Pacific,KSJC
38.376839,-122.202377,Wooden Valley Rd,Napa,Napa,CA,US,US/Pacific,KAPC
37.37466,-122.062012,Williams Way,Mountain View,Santa Clara,CA,US,US/Pacific,KNUQ
37.678638,-122.128578,Paseo Largavista,San Lorenzo,Alameda,CA,US,US/Pacific,KHWD
37.421535,-121.93466200000002,CA-237 W,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.759823,-122.392258,John F Foran Fwy N,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
37.458187,-122.227028,Rutherford Ave,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
38.086765,-122.204269,Benicia Rd,Vallejo,Solano,CA,US,US/Pacific,KAPC
38.433128,-122.726196,N Dutton Ave,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
38.014961,-122.269531,I-80 W,Hercules,Contra Costa,CA,US,US/Pacific,KCCR
37.367962,-121.846008,I-680 N,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.819054,-122.267166,30th St,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.335224,-122.393471,Cabrillo Hwy S,San Gregorio,San Mateo,CA,US,US/Pacific,KHAF
37.63140900000001,-122.07336399999998,W Tennyson Rd,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.300701,-122.032097,CA-85 S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.910938,-121.622955,Bixler Rd,Brentwood,Contra Costa,CA,US,US/Pacific,KLVK
38.598305,-121.415367,Howe Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.99057,-122.130013,Alhambra Ave,Martinez,Contra Costa,CA,US,US/Pacific,KCCR
37.964088,-122.296173,San Pablo Dam Rd,El Sobrante,Contra Costa,CA,US,US/Pacific,KCCR
38.34832,-122.713165,Redwood Hwy S,Rohnert Park,Sonoma,CA,US,US/Pacific,KO69
37.848976,-122.298775,I-580 W,Berkeley,Alameda,CA,US,US/Pacific,KOAK
37.84893,-122.228455,CA-24 W,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.341305,-122.011642,I-80 W,Vacaville,Solano,CA,US,US/Pacific,KVCB
37.828945,-122.293152,I-580 W,Emeryville,Alameda,CA,US,US/Pacific,KOAK
38.278137,-121.933876,A St,Travis Afb,Solano,CA,US,US/Pacific,KSUU
37.328423,-121.870827,I-280 S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.733097,-122.405617,James Lick Fwy S,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.718681,-122.144203,Bancroft Ave,San Leandro,Alameda,CA,US,US/Pacific,KOAK
38.29994600000001,-122.033798,I-80 E,Fairfield,Solano,CA,US,US/Pacific,KSUU
38.014099,-121.996925,CA-4 W,Concord,Contra Costa,CA,US,US/Pacific,KCCR
36.856304,-121.796333,Trafton Rd,Moss Landing,Monterey,CA,US,US/Pacific,KWVI
38.094234,-121.259811,E Hogan Ln,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.325378,-121.110138,Westside Fwy S,Newman,Stanislaus,CA,US,US/Pacific,KMOD
38.966747,-122.737801,Soda Bay Rd,Kelseyville,Lake,CA,US,US/Pacific,KUKI
38.658825,-121.369026,Tresler Ave,North Highlands,Sacramento,CA,US,US/Pacific,KMCC
37.757057,-121.963577,I-680 S,San Ramon,Contra Costa,CA,US,US/Pacific,KLVK
36.900017,-121.690536,San Juan Rd,Royal Oaks,Santa Cruz,CA,US,US/Pacific,KWVI
36.401604,-121.580772,Tassajara Rd,Carmel Valley,Monterey,CA,US,US/Pacific,KMRY
37.780823,-121.973915,Fostoria Way,Danville,Contra Costa,CA,US,US/Pacific,KCCR
38.244255,-122.082726,I-80 W,Fairfield,Solano,CA,US,US/Pacific,KSUU
37.701385,-121.85157,I-580 W,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.841564,-122.486053,US-101 S,Sausalito,Marin,CA,US,US/Pacific,KSFO
36.570919,-121.747116,Monterey Salinas Hwy,Salinas,Monterey,CA,US,US/Pacific,KSNS
37.671474,-122.121704,Hesperian Blvd,San Lorenzo,Alameda,CA,US,US/Pacific,KHWD
39.128216,-121.837852,Tarke Rd,Meridian,Sutter,CA,US,US/Pacific,KMYV
37.385647,-121.454826,Del Puerto Canyon Rd,Livermore,Santa Clara,CA,US,US/Pacific,KLVK
37.76646,-122.405273,Central Fwy,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.854958,-122.493698,US-101 S,Sausalito,Marin,CA,US,US/Pacific,KSFO
36.732159,-121.648132,Russell Rd,Salinas,Monterey,CA,US,US/Pacific,KSNS
38.363625,-122.293732,Shady Oaks Dr,Napa,Napa,CA,US,US/Pacific,KAPC
37.190914,-121.993423,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,US,US/Pacific,KSJC
38.139957,-122.255981,Sonoma Blvd,Vallejo,Solano,CA,US,US/Pacific,KAPC
37.627369,-122.081245,I-880 N,Hayward,Alameda,CA,US,US/Pacific,KHWD
36.97372100000001,-121.967422,Capitola Rd,Capitola,Santa Cruz,CA,US,US/Pacific,KWVI
39.204506,-121.077827,Auburn Rd,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
37.822662,-122.261421,I-580 E,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.141491,-122.236702,Marine World Pkwy W,Vallejo,Solano,CA,US,US/Pacific,KAPC
39.05787700000001,-122.912941,Lakeshore Blvd,Lakeport,Lake,CA,US,US/Pacific,KUKI
37.774548,-121.179276,CA-99 S,Manteca,San Joaquin,CA,US,US/Pacific,KSCK
38.89378,-122.246353,State Highway 16,Rumsey,Yolo,CA,US,US/Pacific,KSTS
38.81589500000001,-121.307259,Industrial Ave,Rocklin,Placer,CA,US,US/Pacific,KLHM
38.495975,-121.459145,Florin Rd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.496132,-121.441521,Florin Rd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.76465200000001,-121.41069,I-205 E,Tracy,San Joaquin,CA,US,US/Pacific,KSCK
38.537155,-121.458549,E Nichols Ave,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.67046,-121.453957,I-580 W,Tracy,San Joaquin,CA,US,US/Pacific,KLVK
37.646,-121.414276,I-580 E,Tracy,San Joaquin,CA,US,US/Pacific,KLVK
38.617805,-121.38298799999998,Watt Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.661255,-121.372475,Madison Ave,North Highlands,Sacramento,CA,US,US/Pacific,KMCC
38.660866,-121.346825,Madison Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.655067,-121.447731,Main Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.563335,-121.638611,Road 32A,Davis,Yolo,CA,US,US/Pacific,KEDU
38.484352,-121.41333799999998,Palmer House Dr,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.496082,-121.452682,Florin Rd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.465397,-121.371849,Vintage Park Dr,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.71291,-120.902939,Mulberry Ln,Placerville,El Dorado,CA,US,US/Pacific,KPVF
38.291718,-121.264381,Cherokee Ln,Galt,Sacramento,CA,US,US/Pacific,KSAC
38.886627,-121.216896,State Highway 193,Newcastle,Placer,CA,US,US/Pacific,KAUN
38.680347,-121.016747,Bass Lake Rd,El Dorado Hills,El Dorado,CA,US,US/Pacific,KMHR
39.394768,-123.391548,Fort Bragg Rd,Willits,Mendocino,CA,US,US/Pacific,KUKI
38.592033,-121.552322,Reed Ave,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
38.595798,-121.383102,Watt Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.510998,-121.298103,Elder Creek Rd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.663673,-120.96405,Palmero Cir,Cameron Park,El Dorado,CA,US,US/Pacific,KPVF
38.723633,-122.54211399999998,Butts Canyon Rd,Middletown,Lake,CA,US,US/Pacific,KSTS
38.364712,-121.964409,I-80 W,Vacaville,Solano,CA,US,US/Pacific,KVCB
38.925217,-120.79409,Wentworth Springs Rd,Georgetown,El Dorado,CA,US,US/Pacific,KAUN
37.705963,-121.084999,Morgan St,Salida,Stanislaus,CA,US,US/Pacific,KMOD
37.808121,-122.367249,I-80 W,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
38.27243,-122.670288,US-101 N,Petaluma,Sonoma,CA,US,US/Pacific,KO69
38.026749,-121.939728,Solano Ave,Pittsburg,Contra Costa,CA,US,US/Pacific,KCCR
37.324471,-121.887871,S Almaden Blvd,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
39.414986,-121.688126,State Highway 99,Biggs,Butte,CA,US,US/Pacific,KOVE
38.487915,-121.408829,Power Inn Rd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
36.810184,-121.379021,Blossom Ln,Hollister,San Benito,CA,US,US/Pacific,KCVH
37.824345,-122.310646,I-80 E,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.638309,-120.787628,Yosemite Blvd,Waterford,Stanislaus,CA,US,US/Pacific,KMOD
38.384762,-121.937996,I-80 E,Vacaville,Solano,CA,US,US/Pacific,KVCB
37.710827,-122.456375,San Jose Ave,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.90094000000001,-122.310699,Central Ave,Richmond,Contra Costa,CA,US,US/Pacific,KCCR
37.878185,-122.307175,I-580 W,Berkeley,Alameda,CA,US,US/Pacific,KOAK
38.138962,-122.220047,I-80 E,Vallejo,Solano,CA,US,US/Pacific,KAPC
37.70089,-121.922325,I-580 E,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.257313,-121.79615,US-101 N,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.701862,-122.074013,Redwood Rd,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.995426,-121.781479,CA-4 E,Antioch,Contra Costa,CA,US,US/Pacific,KCCR
37.810478,-122.364555,San Francisco-Oakland Bay Bridge,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
37.414955,-121.912964,I-880 S,Milpitas,Santa Clara,CA,US,US/Pacific,KSJC
38.865856,-121.61953,Garden Hwy,Nicolaus,Sutter,CA,US,US/Pacific,KLHM
36.989441,-122.020279,CA-1 N,Santa Cruz,Santa Cruz,CA,US,US/Pacific,KWVI
38.017284,-121.89016,CA-4 W,Pittsburg,Contra Costa,CA,US,US/Pacific,KCCR
36.808407,-121.622864,Crazy Horse Canyon Rd,Salinas,Monterey,CA,US,US/Pacific,KSNS
36.576469,-121.494186,Old Stage Rd,Gonzales,Monterey,CA,US,US/Pacific,KSNS
36.931473,-121.476517,Shore Rd,Hollister,San Benito,CA,US,US/Pacific,KCVH
38.236843,-122.619812,CA-116,Petaluma,Sonoma,CA,US,US/Pacific,KO69
37.950523,-122.533669,Bon Air Rd,Greenbrae,Marin,CA,US,US/Pacific,KDVO
38.337143,-122.016502,I-80 W,Vacaville,Solano,CA,US,US/Pacific,KVCB
36.525269,-121.467873,El Camino Real S,Gonzales,Monterey,CA,US,US/Pacific,KSNS
37.040836,-121.623329,Day Rd,Gilroy,Santa Clara,CA,US,US/Pacific,KE16
38.354931,-122.71303600000002,US-101 N,Rohnert Park,Sonoma,CA,US,US/Pacific,KO69
37.146614,-121.623833,Diana Ave,Morgan Hill,Santa Clara,CA,US,US/Pacific,KE16
37.884136,-122.553726,Shoreline Hwy,Mill Valley,Marin,CA,US,US/Pacific,KDVO
37.408371,-122.068733,US-101 N,Mountain View,Santa Clara,CA,US,US/Pacific,KNUQ
37.560722,-122.035637,Nimitz Fwy S,Newark,Alameda,CA,US,US/Pacific,KPAO
36.403473,-121.316559,Arroyo Seco Rd,Soledad,Monterey,CA,US,US/Pacific,KSNS
37.541626,-122.28508,US-101 N,San Mateo,San Mateo,CA,US,US/Pacific,KSQL
37.520065,-121.983055,Nimitz Fwy N,Fremont,Alameda,CA,US,US/Pacific,KPAO
37.463634000000006,-121.18058,Westside Fwy S,Patterson,Stanislaus,CA,US,US/Pacific,KMOD
37.694229,-122.103615,I-580 E,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.808361,-122.241493,I-580 W,Oakland,Alameda,CA,US,US/Pacific,KOAK
36.988197,-121.975105,Soquel Dr,Santa Cruz,Santa Cruz,CA,US,US/Pacific,KWVI
38.694489,-121.362862,Elkhorn Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.509953,-122.251465,US-101 N,San Carlos,San Mateo,CA,US,US/Pacific,KSQL
38.376232,-122.025589,Gates Canyon Rd,Vacaville,Solano,CA,US,US/Pacific,KVCB
38.449966,-121.942123,I-505 N,Vacaville,Solano,CA,US,US/Pacific,KVCB
37.637959,-122.404564,US-101 N,South San Francisco,San Mateo,CA,US,US/Pacific,KSFO
38.01071500000001,-122.017548,CA-4 W,Concord,Contra Costa,CA,US,US/Pacific,KCCR
37.701092,-121.846252,I-580 E,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.331429,-121.995651,Pruneridge Ave,Santa Clara,Santa Clara,CA,US,US/Pacific,KSJC
38.292908,-121.631325,Holland Rd,Rio Vista,Solano,CA,US,US/Pacific,KSUU
38.456692,-121.410385,Calvine Rd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.04007,-120.680801,Swift Ave,Dos Palos,Merced,CA,US,US/Pacific,KMCE
36.605492,-121.557144,Potter Rd,Salinas,Monterey,CA,US,US/Pacific,KSNS
38.496071,-121.4291,Stockton Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.03743400000001,-121.307281,Pacheco Pass Hwy,Hollister,Santa Clara,CA,US,US/Pacific,KCVH
38.57513,-121.546982,Capital City Fwy W,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
38.532188,-121.458908,23rd Ave,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.59343,-121.444771,Capital City Fwy E,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.678669,-121.244347,Greenback Ln,Orangevale,Sacramento,CA,US,US/Pacific,KMCC
38.671204,-121.548538,I-5 N,Sacramento,Sacramento,CA,US,US/Pacific,KSMF
38.641693,-121.462143,I-80 W,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.57724,-121.525108,Jefferson Blvd,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
38.281345,-121.457092,I-5 N,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
38.713104,-121.084824,Lake Forest Cir,El Dorado Hills,El Dorado,CA,US,US/Pacific,KMHR
38.63179,-121.398041,Capital City Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.559593,-121.372551,El Dorado Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.177322,-121.262314,CA-99 N,Acampo,San Joaquin,CA,US,US/Pacific,KSCK
38.553635,-121.473969,Capital City Fwy E,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.567772,-121.511696,I-5 S,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.557014,-121.472885,X Street Broadway Aly,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
36.989784,-121.383583,Pacheco Pass Hwy,Hollister,Santa Clara,CA,US,US/Pacific,KCVH
38.881668,-121.973701,County Road 6,Dunnigan,Yolo,CA,US,US/Pacific,KSMF
38.698406,-121.328033,Tupelo Dr,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.564159,-122.039009,I-880 N,Fremont,Alameda,CA,US,US/Pacific,KHWD
38.208424,-121.558601,State Highway 160,Walnut Grove,Sacramento,CA,US,US/Pacific,KSAC
38.689823,-121.438393,Dry Creek Rd,Rio Linda,Sacramento,CA,US,US/Pacific,KMCC
37.532864,-121.938316,I-680 S,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.375416,-121.477028,I-5 S,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
37.792629,-121.189903,CA-99 N,Manteca,San Joaquin,CA,US,US/Pacific,KSCK
37.92961500000001,-120.640785,Bow Dr,Copperopolis,Calaveras,CA,US,US/Pacific,KO22
38.115032,-121.492958,Tower Park Way,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
38.538242,-121.473648,CA-99 N,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.628757,-121.405525,Capital City Fwy E,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.642338,-121.367226,Winding Way,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.603214,-121.435478,Capital City Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
39.210934,-120.783493,I-80 W,Alta,Placer,CA,US,US/Pacific,KBLU
38.971458,-122.862,Bell Hill Rd,Kelseyville,Lake,CA,US,US/Pacific,KUKI
38.651794,-121.063103,Vine St,El Dorado Hills,El Dorado,CA,US,US/Pacific,KMHR
37.987347,-121.344704,I-5 S,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.529095,-121.470215,26th Ave,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
39.447063,-123.385353,Lupine Dr,Willits,Mendocino,CA,US,US/Pacific,KUKI
38.021812,-121.96077,CA-4 E,Pittsburg,Contra Costa,CA,US,US/Pacific,KCCR
37.552635,-122.295593,Bayshore Fwy S,San Mateo,San Mateo,CA,US,US/Pacific,KSQL
37.983276,-122.041641,CA-242 S,Concord,Contra Costa,CA,US,US/Pacific,KCCR
38.017952,-121.894058,CA-4 E,Pittsburg,Contra Costa,CA,US,US/Pacific,KCCR
38.717106,-120.765411,Cedar Ravine Rd,Placerville,El Dorado,CA,US,US/Pacific,KPVF
37.969894,-121.922874,Hess Rd,Concord,Contra Costa,CA,US,US/Pacific,KCCR
38.106026,-122.219177,Thelma Ave,Vallejo,Solano,CA,US,US/Pacific,KAPC
