Location_ID,Start_Lat,Start_Lng,End_Lat,End_Lng
612,37.395771,-122.012772,0.0,0.0
613,37.701576,-121.872177,0.0,0.0
614,38.481682,-121.408768,0.0,0.0
615,38.682713,-121.33628799999998,0.0,0.0
616,37.391258,-121.995895,0.0,0.0
617,37.775215,-122.220863,0.0,0.0
618,37.418728,-121.970436,0.0,0.0
619,37.38237,-121.904358,0.0,0.0
620,37.701363,-121.849533,0.0,0.0
621,37.131519,-121.633308,0.0,0.0
622,38.303768,-122.708183,0.0,0.0
623,38.026699,-122.113785,0.0,0.0
624,38.220692,-122.607536,0.0,0.0
625,37.613815,-122.396652,0.0,0.0
626,38.646683,-121.376694,0.0,0.0
627,37.66637,-122.107491,0.0,0.0
628,38.54702,-122.808311,0.0,0.0
629,37.856171,-122.029907,0.0,0.0
630,37.119289,-121.626114,0.0,0.0
631,37.088932,-121.59922,0.0,0.0
632,38.601768,-122.864983,0.0,0.0
633,37.701061,-122.393188,0.0,0.0
634,37.448879,-122.12313799999998,0.0,0.0
635,37.732746,-122.404938,0.0,0.0
636,37.749485,-122.403236,0.0,0.0
637,37.454247,-121.923073,0.0,0.0
638,37.401531,-121.908859,0.0,0.0
